2019-03-13T16:43:42.613396		165260.0		 0.06477133333333333
2019-03-13T16:43:46.609884		165260.0		 0.06477133333333333
2019-03-13T16:44:10.978134		165260.0		 0.06458022222222222
2019-03-13T16:45:19.389093		165260.0		 0.065423
2019-03-13T16:46:26.684301		165260.0		 0.06058800000000001
2019-03-13T16:46:42.302483		165260.0		 0.06135655555555555
2019-03-13T16:48:07.196110		165260.0		 0.06135655555555555
2019-03-13T16:49:17.347484		165260.0		 0.060619555555555565
2019-03-13T16:49:28.481292		165260.0		 0.06225088888888889
2019-03-13T16:50:15.763791		165260.0		 0.06441488888888888
2019-03-13T16:55:42.924336		165260.0		 0.06492544444444444
2019-03-13T17:22:15.617854		165260.0		 0.06371
